,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.060597535943081926,0.011177938,0.00021337226,4.315542e-05,0.00010210522,0.0010896279,0.01868355,0.20973021,0.9179853,1.7064645,2.1905985,2.376515,2.4673333,2.4915795,2.4869623,2.465812,2.3361175,1.8655527,0.85942644,0.1355173,0.008566154,0.00067048916,0.00023702827,0.00093619066,0.026863234
1,0.060597535943081926,0.01510589,0.00046757862,0.000140429,0.0003175379,0.001925181,0.016522074,0.13206737,0.6372344,1.4752553,2.0953693,2.3609586,2.4670744,2.4931927,2.4653475,2.3605485,2.0927322,1.4764463,0.6045739,0.09184471,0.0066173966,0.0005501429,0.00018225056,0.00068180345,0.020581322
2,0.38292492254802624,0.015719423,0.0003437596,6.331199e-05,0.00012827577,0.0012943308,0.021968566,0.23486196,0.9843486,1.7795974,2.2674022,2.4390633,2.5156658,2.5317523,2.5206995,2.4720118,2.3118002,1.8872604,1.0220144,0.22015195,0.017049462,0.0012665753,0.000343755,0.0010225832,0.025526399
3,0.38292492254802624,0.0050122286,7.8096025e-05,2.1661264e-05,7.236578e-05,0.0007422939,0.009594889,0.09249183,0.4715335,1.1886761,1.7815633,2.1577744,2.296116,2.3252738,2.270785,2.1950963,2.028854,1.4185241,0.41091388,0.030516906,0.0012058658,9.131642e-05,4.9386064e-05,0.0003699601,0.018296173
4,0.2417303374571288,0.0059798425,0.0001149986,3.4932338e-05,0.00010360495,0.0007690461,0.0076416875,0.075536504,0.45275202,1.2481987,1.8760928,2.177923,2.2838154,2.2736626,2.104093,1.8020229,1.4137994,0.87403566,0.31259558,0.047472935,0.003323222,0.0002454567,7.4088915e-05,0.000299643,0.012350867
5,0.38292492254802624,0.007933724,0.00012753003,2.3273535e-05,5.318256e-05,0.00057085545,0.0094609335,0.10476164,0.5445125,1.3471692,2.0130417,2.3413434,2.4785202,2.5459616,2.573727,2.5091982,2.22417,1.5659047,0.6209076,0.080640644,0.00398368,0.0001971596,4.3458724e-05,0.00016510343,0.008242853
6,0.38292492254802624,0.0033680545,2.2468921e-05,1.871147e-06,2.6286802e-06,2.704686e-05,0.0007551335,0.020180348,0.24923633,1.0285996,1.8223637,2.331773,2.535301,2.609986,2.5679433,2.3996625,2.0385103,1.2878244,0.37860945,0.033739254,0.0015001047,9.309665e-05,3.1582553e-05,0.00017553694,0.009801071
7,0.38292492254802624,0.009208505,0.00015441005,2.6199528e-05,4.5793582e-05,0.00033098488,0.004440482,0.05517677,0.37681627,1.1438745,1.8419869,2.2943137,2.4775105,2.5563946,2.5520215,2.4930692,2.2799249,1.6602231,0.630842,0.08058217,0.004791952,0.00036026773,0.00011997136,0.0005035413,0.017563704
8,0.38292492254802624,0.01692835,0.00047610715,0.00011563872,0.00023424327,0.0015817132,0.016810158,0.15339017,0.7203736,1.5414802,2.116807,2.3682258,2.476149,2.5031981,2.4686742,2.348382,2.0601308,1.4342678,0.5916452,0.09179349,0.006981212,0.0006620715,0.0002582564,0.0010157793,0.02764171
9,0.2417303374571288,0.011552733,0.00032824907,0.00011414026,0.00030807356,0.0019658487,0.017007198,0.1381796,0.67066,1.5149524,2.0811517,2.276891,2.342255,2.323649,2.2595673,2.169498,2.0099957,1.4925878,0.5558516,0.066262215,0.0041893525,0.00039879602,0.00018925502,0.0009502892,0.028711345
