,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.060597535943081926,7.4686985e-05,3.93879e-08,1.4194939e-09,4.752934e-09,4.6535735e-07,0.00017469728,0.028975949,0.50322837,1.135683,1.4186137,1.9156815,2.571319,2.854784,2.8797536,2.6798782,1.9278016,0.9878841,0.36582106,0.04930445,0.0013541982,1.0049152e-05,1.4145303e-07,1.1146083e-07,3.5434805e-05
1,0.38292492254802624,2.4683934e-05,8.0278815e-09,5.207892e-10,5.4911147e-09,1.2049538e-06,0.0004656344,0.046626944,0.55058336,1.148034,1.5650939,2.2103467,2.7285528,2.8652089,2.8002753,2.378371,1.5449936,0.9833221,0.5075071,0.06740306,0.0010837145,4.7285293e-06,7.146498e-08,9.8040736e-08,4.580776e-05
2,0.2417303374571288,0.00016968058,1.618115e-07,9.830639e-09,4.642003e-08,4.3340397e-06,0.0009737078,0.07309582,0.6809297,1.2242553,1.6036166,2.2428956,2.752945,2.8926797,2.8662846,2.5871432,1.8655057,1.2060467,0.73148096,0.14558692,0.0040406073,2.9811477e-05,5.336656e-07,5.095328e-07,0.00011307452
3,0.2417303374571288,0.0001558819,6.2767256e-08,1.3976946e-09,6.257155e-09,1.5953516e-06,0.0009710435,0.09941825,0.7742954,1.3719585,1.9406828,2.56114,2.8356247,2.8740127,2.752801,2.2913048,1.6207689,1.1902708,0.7496412,0.14810325,0.0051953723,5.22709e-05,8.1040184e-07,4.523308e-07,7.523781e-05
4,0.2417303374571288,0.0004321833,3.9883236e-07,1.0513035e-08,2.3691582e-08,2.108277e-06,0.00067812676,0.074371874,0.78891736,1.5708367,2.1559865,2.63841,2.8428314,2.8852088,2.8072348,2.441891,1.7523267,1.1913489,0.6872384,0.126662,0.0052001327,8.7674445e-05,2.817357e-06,2.3413627e-06,0.00025855564
5,0.2417303374571288,0.0002955731,3.710269e-07,2.1737755e-08,8.7110465e-08,7.3201777e-06,0.0014686638,0.09587637,0.7427824,1.2639241,1.7049952,2.3868973,2.8120983,2.9064915,2.8629744,2.571274,1.8925834,1.3051646,0.8747171,0.23452765,0.009534564,9.6719676e-05,1.8827471e-06,1.4281667e-06,0.00019961737
6,0.38292492254802624,2.526876e-05,4.6607993e-09,1.5086955e-10,1.5374848e-09,7.342718e-07,0.0006189971,0.07636483,0.70172864,1.210143,1.6381105,2.3432462,2.8012602,2.8914118,2.80051,2.3329697,1.5583737,1.1035532,0.7006507,0.13240005,0.0027340292,1.0836455e-05,9.2955624e-08,6.80954e-08,2.7712398e-05
7,0.060597535943081926,4.2000036e-05,3.280998e-08,5.5457736e-09,9.050042e-08,1.2971063e-05,0.0018105386,0.07302103,0.5596292,1.145047,1.7316669,2.4830537,2.856634,2.9097888,2.7987604,2.2926278,1.5509584,1.1544383,0.7256134,0.11951737,0.0024041003,1.6224036e-05,4.2523436e-07,7.01674e-07,0.00017953925
8,0.38292492254802624,9.315682e-05,3.9088835e-08,1.2941067e-09,7.697533e-09,1.8551904e-06,0.00093495427,0.088980295,0.7159468,1.2550302,1.7364438,2.4086237,2.8010209,2.8818135,2.803786,2.4071648,1.6836711,1.1560326,0.7121975,0.16097827,0.0075228745,0.00010075664,1.8312297e-06,9.531715e-07,0.000117843985
9,0.060597535943081926,6.1407e-05,1.4299758e-08,1.8826152e-10,4.0185943e-10,6.348e-08,5.8208727e-05,0.0199657,0.49754825,1.221867,1.7325722,2.3859003,2.776419,2.8484707,2.7187464,2.2111752,1.4820118,1.0147756,0.5186535,0.085218474,0.0031286997,4.0340554e-05,8.872276e-07,6.4067774e-07,0.00010336709
10,0.060597535943081926,3.7051672e-05,1.5905805e-08,1.2684762e-09,1.5804739e-08,3.6257254e-06,0.0011273322,0.07585932,0.6330299,1.1776178,1.6685253,2.3881516,2.815645,2.890067,2.7800047,2.2767568,1.5407109,1.1491933,0.72528404,0.110075,0.0016833943,7.825942e-06,1.5988027e-07,2.8271683e-07,0.00010563771
11,0.24173033745712882,0.00010391743,1.05649825e-07,9.685394e-09,6.4339496e-08,6.3300263e-06,0.001264605,0.08740677,0.7307379,1.2486141,1.6191515,2.2713819,2.7768745,2.9110186,2.8958101,2.6733434,1.9989072,1.2836665,0.78700763,0.17786576,0.005899415,5.0469836e-05,9.561596e-07,8.398292e-07,0.00014966993
12,0.38292492254802624,0.00010428773,1.14771304e-07,1.4071296e-08,1.3611582e-07,1.5872847e-05,0.0026066804,0.12072718,0.768901,1.2550412,1.7002443,2.3994024,2.8187056,2.9006665,2.827352,2.4229476,1.6809722,1.2084976,0.82471573,0.19608775,0.0069562304,7.506337e-05,2.0872867e-06,2.3000305e-06,0.00032177518
13,0.2417303374571288,0.00012689424,8.698975e-08,4.624282e-09,2.7000956e-08,3.5745284e-06,0.0009794346,0.0760437,0.7303462,1.480948,2.0858567,2.6198406,2.844753,2.8829658,2.7801492,2.3362226,1.6127279,1.1476862,0.70415646,0.12785603,0.0037785666,4.0984996e-05,1.248944e-06,1.5172122e-06,0.00025014582
14,0.2417303374571288,0.000371149,2.9445093e-07,7.743536e-09,2.2485697e-08,2.8468532e-06,0.0010930528,0.09932431,0.779681,1.3352002,1.8185852,2.457362,2.8182614,2.9032633,2.8641138,2.6015356,1.9495391,1.3022734,0.80078954,0.19164197,0.008613724,0.000107264466,2.0168168e-06,1.168971e-06,0.0001464374
15,0.2417303374571288,4.202704e-05,1.1199886e-08,4.120725e-10,3.6449241e-09,1.2489334e-06,0.00075332203,0.07629543,0.67638403,1.1985273,1.6484119,2.3511484,2.7982411,2.8846538,2.7864764,2.3131301,1.5729575,1.1494354,0.74740946,0.1352588,0.0026672815,1.2079173e-05,1.4409584e-07,1.3533943e-07,4.84041e-05
16,0.24173033745712882,0.00027683514,3.8164578e-07,1.8750665e-08,4.1147754e-08,1.8798353e-06,0.0003683334,0.043554623,0.6305425,1.271059,1.6654092,2.2767515,2.753933,2.8928764,2.87622,2.6387484,1.9587598,1.248882,0.7392883,0.16058166,0.0054117087,4.305047e-05,6.046998e-07,3.9629282e-07,7.795394e-05
17,0.24173033745712882,8.152713e-05,4.5890246e-08,3.1598686e-09,3.3426165e-08,7.787667e-06,0.0023475646,0.12586154,0.7634852,1.2606828,1.7985314,2.520382,2.8583953,2.9002445,2.7629912,2.2097445,1.4923543,1.138882,0.7308024,0.12699199,0.002652179,1.6524631e-05,3.4151043e-07,4.5625993e-07,0.00012446646
18,0.2417303374571288,3.851374e-05,1.6164051e-08,1.0825956e-09,1.036761e-08,1.8714443e-06,0.00054059405,0.04241432,0.47608742,1.1085324,1.6973518,2.4385536,2.8416767,2.9108086,2.8283448,2.3936603,1.6169262,1.1219716,0.671656,0.11498519,0.0027533243,2.23636e-05,6.0752285e-07,8.745844e-07,0.00019278408
19,0.38292492254802624,8.7849454e-05,2.8306747e-08,5.868953e-10,2.0789435e-09,4.0200337e-07,0.00026620174,0.043578435,0.58160394,1.1621197,1.5343298,2.1672645,2.7291834,2.895305,2.8830588,2.6518352,1.9664443,1.213493,0.6556074,0.114169665,0.0026340033,1.1896396e-05,9.175044e-08,5.1708202e-08,1.969929e-05
20,0.38292492254802624,0.0001782708,1.3744423e-07,6.503025e-09,3.4451393e-08,5.2793316e-06,0.0017020548,0.12426942,0.82356167,1.3359367,1.8307484,2.5047944,2.8438501,2.9032757,2.820978,2.4189966,1.7139541,1.247461,0.87985,0.2455344,0.010888688,0.00011848979,2.1982028e-06,1.4473488e-06,0.00018573638
21,0.38292492254802624,0.00035803192,4.7571652e-07,2.3425752e-08,6.9628776e-08,4.581824e-06,0.0009126899,0.074658014,0.7390331,1.4291346,1.9533848,2.5199268,2.819302,2.8947697,2.8464327,2.5417867,1.8504108,1.2326376,0.72946054,0.14583361,0.00603698,0.000106939064,4.560359e-06,5.1398915e-06,0.0005124542
22,0.24173033745712882,0.00023491035,1.5691656e-07,4.926045e-09,2.0345231e-08,3.2728728e-06,0.0012550574,0.102479376,0.767541,1.3313427,1.8400544,2.4797065,2.8192785,2.891283,2.8268194,2.4872532,1.8060538,1.2403618,0.76298267,0.16344796,0.007151136,0.000110724075,3.0118529e-06,2.190182e-06,0.00023772677
23,0.2417303374571288,0.0001312265,1.8043079e-07,2.246542e-08,1.6593904e-07,1.390269e-05,0.001998611,0.102108315,0.73718315,1.2314667,1.6266026,2.308786,2.7935362,2.9072683,2.868248,2.5581663,1.8247131,1.2320445,0.8246347,0.20077083,0.0064795148,4.7666406e-05,7.459771e-07,6.062103e-07,0.00011892994
