,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.38292492254802624,0.0076144203,1.039771e-05,3.8976367e-07,9.0373254e-07,2.8471883e-05,0.0019843518,0.094151415,1.2261506,2.521154,2.9209473,2.9923732,3.039244,3.0814288,3.104312,3.1040702,3.0721707,2.891766,2.0113826,0.35220903,0.013531661,0.00028157284,9.796423e-06,3.3018002e-06,0.0001457238
1,0.24173033745712882,0.0004058964,7.549086e-08,3.9321235e-09,3.6246693e-08,3.3154947e-06,0.0004817661,0.04598284,1.1638314,2.7075653,3.1042917,3.1463954,3.152805,3.1532621,3.1446006,3.1188936,3.0530405,2.6744003,1.0434349,0.036707718,0.00019158967,4.837849e-07,4.37835e-09,2.433751e-09,1.5134003e-06
2,0.38292492254802624,0.016960364,1.4115417e-05,4.6488704e-08,5.4154476e-09,2.1789232e-08,4.5485018e-07,9.549688e-06,0.00014870997,0.002421196,0.04192648,0.44989544,1.8424542,2.7391205,3.0562184,3.1096852,3.0906665,2.90952,1.8351849,0.14663857,0.0013045393,4.8273146e-06,5.4857693e-08,2.3703471e-08,5.8810756e-06
3,0.38292492254802624,0.022788126,7.0968774e-05,1.8861607e-06,1.3243136e-06,2.0077063e-05,0.0017112761,0.113108136,1.3527249,2.5538244,2.9525406,3.0435717,3.088307,3.1134224,3.1268542,3.1278749,3.1108704,3.0634985,2.7779818,1.2004017,0.040012762,0.0002771938,3.5781386e-06,1.2773983e-06,0.000102328726
4,0.24173033745712882,0.0022145498,1.7523317e-06,8.859491e-08,1.2101614e-07,3.8699318e-07,9.174566e-07,2.691133e-06,2.665497e-05,0.0012362265,0.07866227,1.3546561,2.7200046,3.0896945,3.1351871,3.1337638,3.1108387,3.0495965,2.4960835,0.45219362,0.0031373333,5.584236e-06,5.7768574e-08,6.744343e-08,2.7726164e-05
5,0.060597535943081926,0.0030360231,9.2656614e-07,7.866576e-09,1.2315249e-08,1.4241481e-06,0.0008121251,0.15559179,1.7943149,2.738058,2.9248245,2.960608,3.013697,3.0699422,3.1053915,3.1149302,3.0897787,2.9292123,2.1077762,0.33381042,0.0064199367,4.2332253e-05,5.399914e-07,1.4377987e-07,1.571945e-05
6,0.060597535943081926,0.002910647,6.854912e-07,2.4567535e-09,3.7910095e-10,4.5888895e-10,4.1641254e-10,2.5893102e-10,8.576248e-10,6.763641e-08,4.510635e-05,0.019831473,0.9725657,2.6058462,3.0501285,3.1020133,3.0808518,2.911342,1.814969,0.11743255,0.0006980739,2.185059e-06,4.4407493e-08,5.8090105e-08,2.144521e-05
7,0.2417303374571288,0.026447378,5.905906e-05,9.2477046e-07,6.794261e-07,1.4825394e-05,0.0011382266,0.047338706,0.4669509,1.3353966,2.1371746,2.6400943,2.910623,3.0347679,3.090848,3.1060524,3.0885577,3.0096667,2.5414553,0.934425,0.057104606,0.0014435033,5.1098654e-05,1.43032985e-05,0.00036660297
8,0.38292492254802624,0.020223025,2.6580647e-05,1.3404033e-07,2.1245143e-08,2.2562698e-07,3.7200352e-05,0.0065154894,0.21928757,1.2719679,2.3277233,2.832046,3.0201502,3.0902297,3.1192853,3.1274397,3.1165426,3.0602584,2.5384088,0.48277116,0.003208447,4.3812215e-06,2.61595e-08,1.6153207e-08,7.089451e-06
9,0.2417303374571288,0.008102505,4.9224636e-06,2.7479627e-08,4.349443e-09,3.1608336e-09,9.623318e-10,1.6688724e-10,2.101135e-10,1.0488182e-08,7.4412183e-06,0.0056037838,0.6067417,2.4867978,3.0376916,3.1039765,3.0918698,2.9361026,1.8285608,0.10456782,0.0005741024,2.4604108e-06,1.1173139e-07,2.9286426e-07,8.674382e-05
10,0.2417303374571288,0.0025317394,3.6121742e-06,5.922619e-07,3.663162e-06,4.9944876e-05,0.00042372697,0.0029257743,0.022922931,0.1941675,1.1451416,2.4348626,2.9746504,3.1015904,3.1294992,3.1213653,3.0917706,3.011937,2.4602332,0.60021925,0.01132495,6.73205e-05,1.1316744e-06,6.597594e-07,8.1369515e-05
