,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.060597535943081926,0.00968439,0.000113273054,7.4596987e-06,2.8349393e-06,5.2614373e-06,2.8564526e-05,0.0002971626,0.005343157,0.11311568,0.96214664,2.069411,2.487492,2.6009195,2.5747619,2.4211316,1.9160725,0.5546026,0.03289139,0.0014263336,0.00016074158,7.750568e-05,0.00016283504,0.0015366653,0.06117444
1,0.38292492254802624,0.016365137,0.0006615921,0.00017226156,0.00014341413,0.00024740477,0.0008853236,0.0059210462,0.03799209,0.17556097,0.56194836,1.1828202,1.713026,1.9598202,1.938849,1.4741077,0.6558613,0.17816368,0.04517749,0.011797943,0.0024293952,0.00043537794,0.00016211567,0.00047452265,0.0223426
2,0.24173033745712882,0.039450422,0.0024429203,0.00069727085,0.000582685,0.0010056677,0.0031627573,0.016239764,0.09340737,0.4262057,1.1303333,1.8130618,2.2719762,2.5132554,2.5576599,2.3890488,1.8337535,0.8031584,0.17425697,0.028587598,0.005162855,0.0014452281,0.0011862447,0.004653089,0.092063695
3,0.38292492254802624,0.037872918,0.0017773334,0.00036706956,0.00030554069,0.00074097735,0.003440359,0.018805332,0.08143356,0.27272528,0.73416454,1.3950533,1.9340072,2.186901,2.2192543,2.0374913,1.4838631,0.6424596,0.120750874,0.010509071,0.0006311211,6.929941e-05,4.9533544e-05,0.00041430458,0.028824655
4,0.060597535943081926,0.015989505,0.0005875656,0.00013504202,7.389829e-05,6.25426e-05,9.295068e-05,0.00037339443,0.004602833,0.0878657,0.76116514,1.7519462,2.213497,2.3966718,2.450328,2.34411,1.7340548,0.35908335,0.016384749,0.0007819897,0.00011276067,5.4314263e-05,7.587707e-05,0.0004973511,0.027388655
5,0.38292492254802624,0.03797055,0.0012550452,0.00014637849,8.019395e-05,0.00019639292,0.0013167681,0.012335433,0.094281174,0.49136677,1.3329679,2.0862885,2.4784052,2.6355839,2.619523,2.4248695,1.9298058,0.9345285,0.20627926,0.026604075,0.0030688993,0.00050839595,0.0002814199,0.0011644303,0.042336654
6,0.38292492254802624,0.023156255,0.0012916571,0.0005628261,0.0008183629,0.0018248316,0.004140466,0.010864589,0.043133594,0.22603713,0.89662546,1.7388308,2.2236428,2.4289799,2.47011,2.3657463,1.9976802,0.89593923,0.11073301,0.007123292,0.00074555393,0.00021497336,0.0002679948,0.0018645247,0.063932724
7,0.24173033745712882,0.019940838,0.00048955245,4.7520633e-05,1.8398749e-05,2.7524891e-05,0.00014533153,0.0016657792,0.017329585,0.12177933,0.54567915,1.364561,2.095386,2.416675,2.4360702,2.0827444,1.033211,0.22218391,0.031172486,0.0038570412,0.0003156312,2.9780336e-05,1.264186e-05,8.4529864e-05,0.010618664
8,0.24173033745712882,0.025108762,0.001428154,0.00054252543,0.00062649074,0.0011995378,0.002899277,0.009877395,0.04869548,0.28090492,1.0216876,1.7789754,2.1451137,2.2632914,2.2372944,2.0800793,1.5665613,0.5679907,0.084638454,0.011362686,0.00239128,0.0008336787,0.0005598519,0.0016719498,0.045637906
9,0.24173033745712882,0.02758764,0.0011859359,0.00022048665,9.487127e-05,7.5068005e-05,0.00014367311,0.00086977123,0.013124862,0.22621037,1.2719297,2.2363026,2.5842052,2.7056952,2.691976,2.5104434,1.8269593,0.48223612,0.043781873,0.0043494413,0.0008935738,0.00045491286,0.00064726727,0.0034120514,0.0821823
10,0.005977036246740607,0.013936285,0.00091273006,0.0008340357,0.0026507298,0.008254669,0.015936881,0.028327568,0.07139206,0.24346147,0.72336626,1.2636173,1.4879125,1.4457418,1.3284575,1.2192341,0.94965535,0.39785817,0.06501492,0.006394001,0.00077512785,0.00020224371,0.00016194752,0.00076577964,0.03325347
11,0.38292492254802624,0.009428583,0.00014043906,1.3759849e-05,6.692147e-06,1.1459901e-05,4.1881292e-05,0.00026939175,0.003277231,0.052261375,0.53280395,1.5812476,2.216653,2.4492776,2.5210004,2.4580166,2.083407,0.6473821,0.023785546,0.00041260343,2.076888e-05,6.9267517e-06,1.9376852e-05,0.00038625885,0.03406426
12,0.38292492254802624,0.019299475,0.00037006286,3.0671697e-05,1.4899051e-05,4.0125546e-05,0.00034518374,0.004386455,0.045200806,0.33611593,1.223544,2.097952,2.5045455,2.636516,2.5859563,2.3427358,1.6778326,0.65991163,0.13573694,0.019778365,0.0022727016,0.0003107439,0.00012870952,0.0004967771,0.02548735
13,0.24173033745712882,0.037770983,0.002562605,0.001010657,0.0012969756,0.0030882722,0.008938123,0.029088002,0.11240721,0.45704845,1.2289077,1.9396907,2.3063028,2.4620888,2.4826505,2.3849173,2.092102,1.1546093,0.23223102,0.027606644,0.0049730563,0.0017116949,0.0014256368,0.0048119808,0.08895361
14,0.2417303374571288,0.022959886,0.0006252155,9.302419e-05,8.384926e-05,0.00033982302,0.002802242,0.021698821,0.116997644,0.46671224,1.1844234,1.8279933,2.156987,2.26697,2.2492595,2.1602113,1.9663568,1.2668417,0.2858117,0.020700088,0.0013497128,0.00020223674,0.00015521368,0.0009943615,0.04448269
15,0.38292492254802624,0.024461849,0.001252273,0.00046938699,0.00072218827,0.0021653573,0.0067019663,0.017479328,0.04477322,0.13737811,0.49330592,1.2465577,1.9118466,2.2167242,2.2780101,2.1224847,1.6019717,0.6676665,0.106991716,0.009346824,0.00087180035,0.00017421108,0.00017539677,0.0012543518,0.05135693
16,0.38292492254802624,0.027895337,0.00095178926,0.00014546867,9.125806e-05,0.00019040483,0.0009389136,0.0072141173,0.05807787,0.39849994,1.3355623,2.1425166,2.47678,2.5769153,2.5200326,2.2989385,1.6851921,0.64101064,0.11593734,0.017121617,0.0028076048,0.00068516436,0.000431247,0.001584734,0.04872072
17,0.2417303374571288,0.05093683,0.0046047405,0.0021149553,0.0025672452,0.004947217,0.01323423,0.05101639,0.24023508,0.85110635,1.6049551,2.109127,2.3790283,2.5106087,2.519887,2.3912342,2.047936,1.161339,0.2848408,0.039083574,0.006252787,0.0017963689,0.0016049022,0.0064093675,0.112010196
18,0.24173033745712882,0.03130392,0.0014534559,0.00038135727,0.0004453401,0.0013612374,0.0052096117,0.016846668,0.04918608,0.16761285,0.63528055,1.4581473,2.043717,2.2479262,2.261654,2.1242259,1.7210644,0.77146536,0.12704346,0.012174499,0.0014129081,0.0002947041,0.0001907372,0.0008325437,0.034644295
19,0.060597535943081926,0.030894967,0.00235027,0.0011828829,0.0016183731,0.0031585882,0.007971911,0.028931677,0.12451571,0.449546,1.0563234,1.6235846,2.042257,2.295006,2.3782768,2.2634172,1.8469048,0.9448967,0.23241778,0.035928752,0.00576023,0.0015067661,0.0012608665,0.0051383628,0.09946321
20,0.2417303374571288,0.01405537,0.0004389721,0.00012774715,0.00021892555,0.001006103,0.0055001695,0.02343104,0.07675877,0.21847232,0.54728127,1.0095879,1.3386732,1.4757503,1.5382937,1.5964315,1.593847,1.1066709,0.23626265,0.011336209,0.00041089705,4.5492325e-05,4.41668e-05,0.0004832988,0.034486536
21,0.38292492254802624,0.010579954,0.00043431562,0.000261994,0.0009061932,0.005221773,0.020407666,0.04821073,0.0941398,0.20386654,0.4595814,0.7858396,0.92383146,0.8498686,0.74910605,0.7325465,0.7001068,0.4215314,0.100846626,0.010036065,0.0008381329,0.00014905773,0.00011652359,0.00071301067,0.035636894
